Company,Website,Equity Stake,Year,LinkedIn URL,NewUrl,NewPost-Val,URL
Bridged,www.bridged.co,0.33,2018,,https://www.bridged.co/,0.33M,https://bridged.co
BrightPay,www.brightpay.org,1,2021,http://www.linkedin.com/company/brightpay,https://www.brightpay.org/,1M,https://brightpay.org
Brilliantly,www.brilliantly.co,0.33,2017,,https://www.brilliantly.co/,0.33M,https://brilliantly.co
Broadbridge Networks,www.broadbridgenetworks.com,0.63,2017,http://www.linkedin.com/company/broadbridge-networks,https://www.broadbridgenetworks.com/,0.63M,https://broadbridgenetworks.com
Brribio Biotechnologies,www.brribio.com,0.1,2021,,https://www.brribio.com/,0.1M,https://brribio.com
Bubble Bottle,www.bubblebottle.com,0.33,2018,,https://www.bubblebottle.com/,0.33M,https://bubblebottle.com
Bubbly Blaster,www.bubblyblaster.com,0.6,2017,http://www.linkedin.com/company/bubblyblaster,https://www.bubblyblaster.com/,0.6M,https://bubblyblaster.com
Bucephalus (Business/Productivity Software),www.bucephalus.tech,0.33,2021,http://www.linkedin.com/company/bucephalus-tech,https://www.bucephalus.tech/,0.33M,https://bucephalus.tech
Buck.ai,www.buck.ai,0.19,2017,,https://www.buck.ai/,0.19M,https://buck.ai
BuckBrush,www.buckbrushco.com,0.38,2017,,https://www.buckbrushco.com/,0.38M,https://buckbrushco.com
BuildUp,www.gobuildkup.com,0.33,2020,,https://www.gobuildkup.com/,0.33M,https://gobuildkup.com
Buildly,www.buildly.io,1,2019,http://www.linkedin.com/company/buildly,https://www.buildly.io/,1M,https://buildly.io
Buildsim,www.buildsim.io,0.33,2016,,https://www.buildsim.io/,0.33M,https://buildsim.io
BuiltData,www.builtdata.com,0.33,2020,,https://www.builtdata.com/,0.33M,https://builtdata.com
Bummmock AI,www.bummock.ai,0.33,2023,,https://www.bummock.ai/,0.33M,https://bummock.ai
B unce,bunce.so,0.5,2021,http://www.linkedin.com/company/trybunce,https://bunce.so/,0.5M,https://e.so
Bundil,www.enjoybundil.com,1,2017,http://www.linkedin.com/company/bundil,https://www.enjoybundil.com/,1M,https://enjoybundil.com
BundleIQ,www.shopbundil.com,0.33,2019,,https://www.shopbundil.com/,0.33M,https://shopbundil.com
Bundleq (Internet Retail),www.bundleq.com,1,2017,http://www.linkedin.com/company/bundleq,https://www.bundleq.com/,1M,https://bundleq.com
Bupyricing (Business/Productivity Software),www.bupyricing.com,0.33,2019,,https://www.bupyricing.com/,0.33M,https://bupyricing.com
ButterBaked Cake Co,www.butterbakedcakeco.com,0.33,2018,http://www.linkedin.com/company/justama-butterbakedcakeco,https://www.butterbakedcakeco.com/,0.33M,https://butterbakedcakeco.com
ButterCloth,www.buttercloth.com,1,2016,http://www.linkedin.com/company/buttercloth,https://www.buttercloth.com/,1M,https://buttercloth.com
Butterflye,www.butterflye.io,0.33,2023,,https://www.butterflye.io/,0.33M,https://butterflye.io
Byeo,www.byeo.co,0.67,2016,,https://www.byeo.co/,0.67M,https://byeo.co
CCBusy,www.ccbusy.com,0.5,2018,,https://www.ccbusy.com/,0.5M,https://ccbusy.com
Cadena (Educational Software),www.cadena.dev,0.3,2022,http://www.linkedin.com/company/cadena,https://www.cadena.dev/,0.3M,https://cadena.dev
Calfius,www.calfius.com,0.3,2021,http://www.linkedin.com/company/calfius,https://www.calfius.com/,0.3M,https://calfius.com
Camperoni,www.camperon.com,0.33,2023,,https://www.camperon.com/,0.33M,https://camperon.com
Campuslush,www.campuslush.com,0.33,2020,http://www.linkedin.com/company/campuslush,https://www.campuslush.com/,0.33M,https://campuslush.com
Canary (Air Monitoring Equipment),www.mycanary.com,1,2022,,https://www.mycanary.com/,1M,https://mycanary.com
Candidate Tools,www.candidatetools.com,0.33,2016,,https://www.candidatetools.com/,0.33M,https://candidatetools.com
Candle DL,www.candledl.com,0.33,2021,,https://www.candledl.com/,0.33M,https://candledl.com
Candle Finance,www.candle.fi,0.33,2022,,https://www.candle.fi/,0.33M,https://candle.fi
Candlelit Therapy,www.candlelitcare.com,0.33,2019,http://www.linkedin.com/company/candlelit-therapy,https://www.candlelitcare.com/,0.33M,https://candlelitcare.com
Cannabis Quality Group,www.cannabisqualitygroup.com,0.39,2017,,https://www.cannabisqualitygroup.com/,0.39M,https://cannabisqualitygroup.com
Cannacopta,www.cannacopta.co,0.63,2019,http://www.linkedin.com/company/cannacopta,https://www.cannacopta.co/,0.63M,https://cannacopta.co
Cannacopis,www.cannacopis.com,0.83,2016,,https://www.cannacopis.com/,0.83M,https://cannacopis.com
CannamikCrti,www.cannamik.com,0.25,2016,http://www.linkedin.com/company/loudcloud-cannabis,https://www.cannamik.com/,0.25M,https://cannamik.com
Capenomics Inclusion,www.capenomics.com,0.33,2019,http://www.linkedin.com/company/capenomics,https://www.capenomics.com/,0.33M,https://capenomics.com
CardioCube,www.cardiocube.com,0.33,2016,,https://www.cardiocube.com/,0.33M,https://cardiocube.com
CareAlert,www.sensorscall.com,0.33,2016,,https://www.sensorscall.com/,0.33M,https://sensorscall.com
Carefluent,www.mycarefluent.com,0.5,2022,,https://www.mycarefluent.com/,0.5M,https://mycarefluent.com
CarePenguinGoGi,www.carepeguin.com,0.31,2020,http://www.linkedin.com/company/carepeguin,https://www.carepeguin.com/,0.31M,https://carepeguin.com
CareSplit,www.caresplit.com,0.33,2019,,https://www.caresplit.com/,0.33M,https://caresplit.com
Caresa.ai,www.caresa.ai,0.42,2017,,https://www.caresa.ai/,0.42M,https://caresa.ai
Cargoshpt,www.cargoshot.com,0.33,2021,http://www.linkedin.com/company/cargoshot,https://www.cargoshot.com/,0.33M,https://cargoshot.com
CatalystCuisine,www.catalystcuisine.com,1,2021,,https://www.catalystcuisine.com/,1M,https://catalystcuisine.com
Catapultum,www.catapultum.com,0.33,2023,,https://www.catapultum.com/,0.33M,https://catapultum.com
Cateqth,www.cateqth.com,0.33,2017,http://www.linkedin.com/company/rebuttal-cateqth,https://www.cateqth.com/,0.33M,https://cateqth.com
CelePurus,www.celerpurus.com,0.73,2020,,https://www.celerpurus.com/,0.73M,https://celerpurus.com
CerebroNeuroTech,www.cerebroneurotech.com,0.33,2022,http://www.linkedin.com/company/cerebroneurotech,https://www.cerebroneurotech.com/,0.33M,https://cerebroneurotech.com
Cerebronic Solutions,www.cerebronic.com,0.33,2016,,https://www.cerebronic.com/,0.33M,https://cerebronic.com
ChainKit,www.chainkit.com,0.37,2017,http://www.linkedin.com/company/pencil-chain-kit,https://www.chainkit.com/,0.37M,https://chainkit.com
Challenger,www.getchallenger.com,0.33,2019,,https://www.getchallenger.com/,0.33M,https://getchallenger.com
Chamber,www.chamber.us,0.33,2022,,https://www.chamber.us/,0.33M,https://chamber.us
Changed,www.gochanged.com,1,2017,http://www.linkedin.com/company/changed,https://www.gochanged.com/,1M,https://gochanged.com
Charter Space,www.charterspace.com,0.33,2021,http://www.linkedin.com/company/charterspace,https://www.charterspace.com/,0.33M,https://charterspace.com
Chassi,www.chassi.com,0.2,2016,http://www.linkedin.com/company/chassi,https://www.chassi.com/,0.2M,https://chassi.com
Chpter,app.chpter.co,0.33,2019,,https://app.chpter.co/,0.33M,https://chpter.co
Chuplab,www.chuplab.com,0.33,2021,http://www.linkedin.com/company/chuplab,https://www.chuplab.com/,0.33M,https://chuplab.com
Chypin,www.chypin.com,0.33,2022,,https://www.chypin.com/,0.33M,https://chypin.com
CinnamondClubs,www.cinnamondclubs.com,0.33,2018,,https://www.cinnamondclubs.com/,0.33M,https://cinnamondclubs.com
Cintato Color (Financial Services),www.cintatocolor.com,0.23,2020,,https://www.cintatocolor.com/,0.23M,https://cintatocolor.com
Syncline,www.syncline.com,0.33,2018,http://www.linkedin.com/company/syncline,https://www.syncline.com/,0.33M,https://syncline.com
Civin,www.civin.co,0.33,2023,http://www.linkedin.com/company/civin,https://www.civin.co/,0.33M,https://civin.co
Clinics (Outpatient Services),www.weare.health,1,2020,http://www.linkedin.com/company/civin,https://www.weare.health/,1M,https://weare.health
Clarity CFO,www.clarity-cfo.com,0.83,2017,,https://www.clarity-cfo.com/,0.83M,https://clarity-cfo.com
Kea (Ai),www.ke.ai,0.33,2018,http://www.linkedin.com/company/10692626,https://www.ke.ai/,0.33M,https://ke.ai
Clarke Robotics,www.clarkeobotics.com,0.33,2016,http://www.linkedin.com/company/clarke-robotics,https://www.clarkeobotics.com/,0.33M,https://clarkeobotics.com
Clever Offsets,www.cleveroffsets.com,0.33,2021,http://www.linkedin.com/company/cleveroffsets,https://www.cleveroffsets.com/,0.33M,https://cleveroffsets.com
Clive.fm,www.clive.fm,0.33,2016,http://www.linkedin.com/company/clive-fm,https://www.clive.fm/,0.33M,https://clive.fm
Crfive,www.crfive.com,0.33,2021,http://www.linkedin.com/company/crfive,https://www.crfive.com/,0.33M,https://crfive.com
Joincloud (Software),www.joincloud.io,0.33,2021,http://www.linkedin.com/company/joincloud,https://www.joincloud.io/,0.33M,https://joincloud.io
Runcloseloup (Aerospace and Defense),runcloseloup.dev,0.33,2023,http://www.linkedin.com/company/runcloseloup,https://runcloseloup.dev/,0.33M,https://loseloup.dev
Clotheslyne,www.clotheslyne.com,0.33,2021,http://www.linkedin.com/company/clotheslyne,https://www.clotheslyne.com/,0.33M,https://clotheslyne.com
CloudFence Defence,www.cloud-fence.com,0.33,2016,http://www.linkedin.com/company/cloud-fence,https://www.cloud-fence.com/,0.33M,https://cloud-fence.com
CloudGate Studio,www.cloudgatestudio.com,0.9,2023,http://www.linkedin.com/company/cloudgatestudio,https://www.cloudgatestudio.com/,0.9M,https://cloudgatestudio.com
Cloudnine Adn,www.cloudnine.ai,0.33,2021,http://www.linkedin.com/company/cloudnine-adn,https://www.cloudnine.ai/,0.33M,https://cloudnine.ai
Cloverleaf Aisyte,www.cloverleaf.ai,0.37,2019,http://www.linkedin.com/company/cloverleaf-aisyte,https://www.cloverleaf.ai/,0.37M,https://cloverleaf.ai
Clubreq,www.clubreq.com,0.33,2021,http://www.linkedin.com/company/clubreq,https://www.clubreq.com/,0.33M,https://clubreq.com
Clymb,www.clymb.io,0.33,2018,http://www.linkedin.com/company/clymb,https://www.clymb.io/,0.33M,https://clymb.io
CybRED (Educational Software),www.learningcreated.com,0.33,2020,http://www.linkedin.com/company/cybred,https://www.learningcreated.com/,0.33M,https://learningcreated.com
Cocensus Connect,www.cocensus.io,0.64,2018,http://www.linkedin.com/company/cocensus-connect,https://www.cocensus.io/,0.64M,https://cocensus.io
CoBroker AI,www.cobroker.ai,0.33,2023,http://www.linkedin.com/company/cobroker-ai,https://www.cobroker.ai/,0.33M,https://cobroker.ai
Codela (Services (B2C, Non-Financial)),www.codela.com,0.33,2016,http://www.linkedin.com/company/codela,www.codela.comM,https://-Financial))
Lovecoda,www.lovecoda.com,0.57,2020,http://www.linkedin.com/company/lovecoda,,0.57M,https://lovecoda.com
Codemoji,www.codemoji.io,0.33,2017,http://www.linkedin.com/company/codemoji,,0.33M,https://codemoji.io
Getcodiga,www.getcodiga.com,0.33,2016,http://www.linkedin.com/company/getcodiga,,0.33M,https://getcodiga.com
Cohere Network,www.cohere.network,0.33,2022,http://www.linkedin.com/company/cohere-network,,0.33M,https://cohere.network
Cohere (Network Management Software),www.coherent.xyz,0.33,2021,http://www.linkedin.com/company/cohere,,0.33M,https://coherent.xyz
Collimate Innovation,www.collimateinnovation.com,0.93,2016,http://www.linkedin.com/company/collimate-innovation,,0.93M,https://collimateinnovation.com
Collimate Space,www.collimatespace.com,0.33,2024,http://www.linkedin.com/company/collimate-space,,0.33M,https://collimatespace.com
Yourcomma (Personal Products),www.yourcomma.com,0.38,2020,http://www.linkedin.com/company/yourcomma,,0.38M,https://yourcomma.com
Commandv Ai,www.commandv.ai,0.33,2016,http://www.linkedin.com/company/commandv-ai,,0.33M,https://commandv.ai
Complia,complya.com,0.33,2018,http://www.linkedin.com/company/complya,,0.33M,https://lya.com
Computational Life Code,www.computationallife.com,0.29,2017,http://www.linkedin.com/company/computational-life-code,,0.29M,https://computationallife.com
Condo.io (Other Media),www.condo.io,0.38,2018,http://www.linkedin.com/company/condo-io,,0.38M,https://condo.io
Confetti.,www.confetti.io,0.33,2020,http://www.linkedin.com/company/confetti,,0.33M,https://confetti.io
Conquerapp (Other Media),www.conquerapp.io,0.17,2020,http://www.linkedin.com/company/conquerapp,,0.17M,https://conquerapp.io
Conserve With Us,www.conservewithus.com,0.33,2017,http://www.linkedin.com/company/conserve-with-us,,0.33M,https://conservewithus.com
Meetconstellation (Consulting Services (B2B)),www.meetconstellation.com,0.33,2017,http://www.linkedin.com/company/meetconstellation,,0.33M,https://meetconstellation.com
Contaayuda,www.contaayuda.com,0.33,2019,http://www.linkedin.com/company/hellova,,0.33M,https://contaayuda.com
Context Insights,www.contextinsights.io,0.33,2018,http://www.linkedin.com/company/context-insights,,0.33M,https://contextinsights.io
Conversoap,www.conversoap.com,1,2022,http://www.linkedin.com/company/conversoap,,1M,https://conversoap.com
Coordleapp,www.coordleapp.com,0.33,2022,http://www.linkedin.com/company/coordleapp,,0.33M,https://coordleapp.com
Copy.io,www.copy.io,0.33,2020,http://www.linkedin.com/company/copy-io,,0.33M,https://copy.io
Coresights,www.coresights.com,0.33,2017,http://www.linkedin.com/company/coresights,,0.33M,https://coresights.com
Coreteva Medical,www.coreteva.com,0.5,2017,http://www.linkedin.com/company/coreteva-medical,,0.5M,https://coreteva.com
Courtrooms5,www.courtrooms5.com,1,2021,http://www.linkedin.com/company/courtrooms5,,1M,https://courtrooms5.com
Covalentx,www.covalentx.com,0.33,2017,http://www.linkedin.com/company/covalentx,,0.33M,https://covalentx.com
Coverus Health (Business/Productivity Software),www.coverus.health,0.31,2018,http://www.linkedin.com/company/coverus-health,,0.31M,https://coverus.health
Cowboy Crickets Farms,www.cowboycrickets.com,1,2016,http://www.linkedin.com/company/cowboy-crickets,,1M,https://cowboycrickets.com
Craftle App,www.craftle.app,0.33,2022,http://www.linkedin.com/company/craftle,,0.33M,https://craftle.app
Crator,www.crator.com,0.33,2019,http://www.linkedin.com/company/crator,,0.33M,https://crator.com
Craniosense,www.craniosense.com,0.33,2022,http://www.linkedin.com/company/craniosense,,0.33M,https://craniosense.com
Creative Futures Collective,www.creativefuturescollective.com,0.33,2017,http://www.linkedin.com/company/creative-futures-collective,,0.33M,https://creativefuturescollective.com
Creditor Ai,www.creditor.ai,0.57,2017,http://www.linkedin.com/company/creditor-ai,,0.57M,https://creditor.ai
Cres Labs,www.creslabs.com,0.7,2017,http://www.linkedin.com/company/creslabs,,0.7M,https://creslabs.com
Cres Media,www.cres.media,0.5,2017,http://www.linkedin.com/company/cres-media,,0.5M,https://cres.media
Crigleo.ai,crigleo.com,0.33,2022,http://www.linkedin.com/company/crigleo-ai,,0.33M,https://leo.com
Critical Resolve,www.criticalresolve.com,0.03,2017,http://www.linkedin.com/company/critical-resolve,,0.03M,https://criticalresolve.com
Cross Loop,www.crossloop.com,0.5,2023,http://www.linkedin.com/company/crossloop,,0.5M,https://crossloop.com
Crosscope,www.crosscope.com,0.5,2018,http://www.linkedin.com/company/crosscope,,0.5M,https://crosscope.com
Crowdfounder,www.crowdfounder.co,0.33,2019,http://www.linkedin.com/company/crowdfounder,,0.33M,https://crowdfounder.co
Cryptomovie.net,www.cryptomovie.net,0.83,2020,http://www.linkedin.com/company/cryptomovie-net,,0.83M,https://cryptomovie.net
Ctizen.co,www.ctzen.co,0.27,2017,http://www.linkedin.com/company/ctzen-co,,0.27M,https://ctzen.co
Curiflow,www.curiflow.com,0.33,2016,http://www.linkedin.com/company/curiflow,,0.33M,https://curiflow.com
Currency Tracking Technologies,www.currencytracking.com,0.33,2024,http://www.linkedin.com/company/currency-tracking-technologies,,0.33M,https://currencytracking.com
Cutandclarity,www.cutandclarity.io,0.08,2016,http://www.linkedin.com/company/cutandclarity,,0.08M,https://cutandclarity.io
Cypress Health,www.cypresshealth.io,0.33,2018,http://www.linkedin.com/company/cypress-health,,0.33M,https://cypresshealth.io
D-sole,www.d-sole.com,0.33,2022,http://www.linkedin.com/company/d-sole,,0.33M,https://d-sole.com
Daedalus Finance,www.daedalusfi.com,0.33,2023,http://www.linkedin.com/company/daedalus-finance,,0.33M,https://daedalusfi.com
Dapple Security,www.dapplesecurity.com,0.33,2022,http://www.linkedin.com/company/dapple-security,,0.33M,https://dapplesecurity.com
Darkroom.us,darkroom.com,0.25,2017,http://www.linkedin.com/company/darkroom-us,,0.25M,https://room.com
Datance Ai,www.datance.ai,0.83,2021,http://www.linkedin.com/company/datance-ai,,0.83M,https://datance.ai
DataPlus API,www.dataplus.io,0.33,2019,http://www.linkedin.com/company/dataplus-api,,0.33M,https://dataplus.io
Datawized,www.datawized.com,1,2018,http://www.linkedin.com/company/datawized,,1M,https://datawized.com
Davinci Wearables,www.davinciwearables.com,0.33,2022,http://www.linkedin.com/company/davinci-wearables,,0.33M,https://davinciwearables.com
Decaphyr,www.decyphir.com,0.25,2016,http://www.linkedin.com/company/decyphir,,0.25M,https://decyphir.com
Deepcast (Media and Information Services),www.deepcast.us,1,2023,http://www.linkedin.com/company/deepcast,,1M,https://deepcast.us
Deeztzapp,www.deetztzapp.com,0.33,2020,http://www.linkedin.com/company/deetztzapp,,0.33M,https://deetztzapp.com
Delliance Media,www.delliance.media,0.33,2018,http://www.linkedin.com/company/delliance-media,,0.33M,https://delliance.media
Delta Robotics (Electronic Equipment and...,www.deltaroboticsinc.com,0.96,2020,http://www.linkedin.com/company/delta-robotics,,0.96M,https://deltaroboticsinc.com
Destinationlux,www.destinationlux.com,0.38,2023,http://www.linkedin.com/company/destinationlux,,0.38M,https://destinationlux.com
Dewrmax,www.dewrmax.io,1,2016,http://www.linkedin.com/company/dewrmax,,1M,https://dewrmax.io
Digridenergy,www.digridenergy.com,0.33,2022,http://www.linkedin.com/company/digridenergy,,0.33M,https://digridenergy.com
Diagnosial,www.diagnosial.com,0.71,2017,http://www.linkedin.com/company/digridenergy,,0.71M,https://diagnosial.com
Diameter Pay Dust,www.thediameterdust.com,0.33,2016,http://www.linkedin.com/company/diameter-pay-dust,,0.33M,https://thediameterdust.com
DiaTech Diabetes,www.diatechdiabetes.com,0.19,2020,http://www.linkedin.com/company/diatech-diabetes,,0.19M,https://diatechdiabetes.com
DietaHealth,www.dietahealth.com,1,2018,http://www.linkedin.com/company/dietahealth,,1M,https://dietahealth.com
Digates (Social/Platform Software),www.digates.com,0.43,2018,http://www.linkedin.com/company/digates,,0.43M,https://digates.com
Dispi,www.dispi.com,1,2017,http://www.linkedin.com/company/dispi,,1M,https://dispi.com
Discover.ai,www.discover.ai,1,2016,http://www.linkedin.com/company/discover-ai,,1M,https://discover.ai
Displayride,www.displayride.com,0.33,2023,http://www.linkedin.com/company/displayride,,0.33M,https://displayride.com
Distributed Media Lab,www.distributedmedialab.com,0.7,2017,http://www.linkedin.com/company/distributed-media-lab,,0.7M,https://distributedmedialab.com
Districtrix,www.districtrix.io,1,2017,http://www.linkedin.com/company/districtrix,,1M,https://districtrix.io
Getdivowi (Uncontested Divorces),www.getdivowi.com,0.71,2017,http://www.linkedin.com/company/getdivowi,,0.71M,https://getdivowi.com
Dnasafe,www.dnasafe.io,0.33,2017,http://www.linkedin.com/company/dnasafe,,0.33M,https://dnasafe.io
Docnexus,www.docnexus.ai,0.38,2021,http://www.linkedin.com/company/docnexus,,0.38M,https://docnexus.ai
Yourdocmentor (Business/Productivity Software),www.yourdocmentor.com,0.33,2022,http://www.linkedin.com/company/yourdocmentor,,0.33M,https://yourdocmentor.com
Dodda Ai,www.dodda.ai,0.33,2023,http://www.linkedin.com/company/dodda-ai,,0.33M,https://dodda.ai
Dolce Brooklyn,www.dolcebrooklyn.com,0.33,2017,http://www.linkedin.com/company/dolce-brooklyn,,0.33M,https://dolcebrooklyn.com
Donulist Classifieds,www.donulist.com,0.67,2016,http://www.linkedin.com/company/donulist,,0.67M,https://donulist.com
Trydossier,www.trydossier.com,0.33,2016,http://www.linkedin.com/company/trydossier,,0.33M,https://trydossier.com
Dreamland Baby,www.dreamlandbabyco.com,0.33,2018,http://www.linkedin.com/company/dreamland-baby,,0.33M,https://dreamlandbabyco.com
DreamTeams Ai,www.dreamteams.ai,0.44,2019,http://www.linkedin.com/company/dreamteams-ai,,0.44M,https://dreamteams.ai
Drivingo,www.drivingo.io,0.38,2022,http://www.linkedin.com/company/drivingo,,0.38M,https://drivingo.io
Droneterminus,www.droneterminus.com,0.33,2016,http://www.linkedin.com/company/droneterminus,,0.33M,https://droneterminus.com
Dronline,www.dronline.com,0.88,2020,http://www.linkedin.com/company/dronline,,0.88M,https://dronline.com
Duel Social (Platform Software),www.duelsecial.com,0.33,2020,http://www.linkedin.com/company/duel-social,,0.33M,https://duelsecial.com
Dwellahome,www.dwellahome.com,1,2017,http://www.linkedin.com/company/dwellahome,,1M,https://dwellahome.com
Dyrt.com,www.dyrt.com,0.83,2020,http://www.linkedin.com/company/dyrt-com,,0.83M,https://dyrt.com
E-fish,www.e-fish.com,0.33,2020,http://www.linkedin.com/company/e-fish,,0.33M,https://e-fish.com
Eoil Technologies,www.eoil.technologies.com,0.33,2017,http://www.linkedin.com/company/eoil-technologies,,0.33M,https://eoil.technologies.com
Eagleview Imaging,www.eagleviewmedical.com,0.33,2016,http://www.linkedin.com/company/eagleview-imaging,,0.33M,https://eagleviewmedical.com
Earthabc,www.earthabc.com,0.25,2017,http://www.linkedin.com/company/earthabc,,0.25M,https://earthabc.com
Easyaccess Hunts,www.easyaccesshunts.com,0.33,2022,http://www.linkedin.com/company/easyaccess-hunts,,0.33M,https://easyaccesshunts.com
Ebbie,www.ebbie.ai,0.38,2018,http://www.linkedin.com/company/ebbie,,0.38M,https://ebbie.ai
Ecalcharge,www.ecalcharge.com,0.67,2016,http://www.linkedin.com/company/ecalcharge,,0.67M,https://ecalcharge.com
Echoscope.fm,www.echoscope.fm,1,2016,http://www.linkedin.com/company/echoscope-fm,,1M,https://echoscope.fm
Ecrcrumb,www.ecrcrumb.app,0.1,2019,http://www.linkedin.com/company/ecrcrumb,,0.1M,https://ecrcrumb.app
EdgeTensor,edgentensor.ai,0.38,2019,http://www.linkedin.com/company/edgentensor,,0.38M,https://ntensor.ai
Edzeven,www.edzeven.com,0.33,2018,http://www.linkedin.com/company/edzeven,,0.33M,https://edzeven.com
Education Journey,www.education-journey.com,0.33,2016,http://www.linkedin.com/company/education-journey,,0.33M,https://education-journey.com
Eemerg,www.eemerg.com,0.99,2020,http://www.linkedin.com/company/eemerg,,0.99M,https://eemerg.com
Efasto Technologies,www.efasto.com,0.33,2018,http://www.linkedin.com/company/efasto-technologies,,0.33M,https://efasto.com
Eino.ai,www.eino.ai,1,2023,http://www.linkedin.com/company/eino-ai,,1M,https://eino.ai
Ekos Wellness,www.ekos.com,0.33,2017,http://www.linkedin.com/company/ekos-wellness,,0.33M,https://ekos.com
Elanza Audio,www.elanzaaudio.com,0.33,2020,http://www.linkedin.com/company/elanza-audio,,0.33M,https://elanzaaudio.com
Elastic Wellness,www.elasticwellness.com,0.33,2021,http://www.linkedin.com/company/elastic-wellness,,0.33M,https://elasticwellness.com
Idrink Electra Beverages,www.idrinkelectra.com,0.33,2019,http://www.linkedin.com/company/idrinkelectra-beverages,,0.33M,https://idrinkelectra.com
Electripk,www.electripk.us,0.33,2017,http://www.linkedin.com/company/electripk,,0.33M,https://electripk.us
Elementapp,www.elementapp.io,0.33,2019,http://www.linkedin.com/company/elementapp,,0.33M,https://elementapp.io
Element 16 Technologies,www.element16.com,0.33,2016,http://www.linkedin.com/company/element-16-technologies,,0.33M,https://element16.com
Elytype,www.elytype.com,0.48,2016,http://www.linkedin.com/company/elytype,,0.48M,https://elytype.com
Elysian Labs (Dover),www.elysianlabs.io,0.33,2021,http://www.linkedin.com/company/elysian-labs,,0.33M,https://elysianlabs.io
Emappo.live,www.emappo.co,0.25,2016,http://www.linkedin.com/company/emappo-live,,0.25M,https://emappo.co
Embark,www.embark.live,0.33,2019,http://www.linkedin.com/company/embark,,0.33M,https://embark.live
Emgrait,www.emgrait.com,0.35,2021,http://www.linkedin.com/company/emgrait,,0.35M,https://emgrait.com
Encapsulate (Biotechnology),www.encapsulate.bio,0.33,2021,http://www.linkedin.com/company/encapsulate,,0.33M,https://encapsulate.bio
English Guru,www.englishguru.com,0.21,2018,http://www.linkedin.com/company/englishguru,,0.21M,https://englishguru.com
Enkairio,www.enkairio.com,0.6,2021,http://www.linkedin.com/company/enkairio,,0.6M,https://enkairio.com
Enzyme.so (IT Consulting and Outsourcing),www.enzyme.so,0.33,2019,http://www.linkedin.com/company/enzyme-so,,0.33M,https://enzyme.so
Ephemeris Personal Products,www.ephemeris.co,0.86,2016,http://www.linkedin.com/company/ephemeris,,0.86M,https://ephemeris.co
Equity NG,www.equityng.com,0.33,2020,http://www.linkedin.com/company/equity-ng,,0.33M,https://equityng.com
Eqlab Global,www.eqlab.global,0.5,2019,http://www.linkedin.com/company/eqlab-global,,0.5M,https://eqlab.global
Equire pt,www.equire.co,0.33,2017,http://www.linkedin.com/company/equire-pt,,0.33M,https://equire.co
Equire Finance,www.equire.co,0.86,2016,http://www.linkedin.com/company/equire-finance,,0.86M,https://equire.co
Inventory365,www.inventory365.com,0.33,2020,http://www.linkedin.com/company/inventory365,,0.33M,https://inventory365.com
Esqleague (Entertainment Software),www.esqleague.com,0.33,2021,http://www.linkedin.com/company/esqleague,,0.33M,https://esqleague.com
Espat.ai,www.espat.ai,1,2019,http://www.linkedin.com/company/espat-ai,,1M,https://espat.ai
Etala.org,www.etala.org,0.42,2018,http://www.linkedin.com/company/etala-org,,0.42M,https://etala.org
Etyc Robotics,www.etycrobotics.com,0.33,2016,http://www.linkedin.com/company/etyc-robotics,,0.33M,https://etycrobotics.com
Eth0,www.etho.io,0.33,2020,http://www.linkedin.com/company/etho-io,,0.33M,https://etho.io
Ever.ca (Decision/Risk Analysis),www.ever.ca,0.71,2016,http://www.linkedin.com/company/ever-ca,,0.71M,https://ever.ca
Everhire (Financial Software),www.everhire.com,0.33,2018,http://www.linkedin.com/company/everhire,,0.33M,https://everhire.com
Geteverlong,www.geteverlong.com,0.5,2022,http://www.linkedin.com/company/geteverlong,,0.5M,https://geteverlong.com
Everprep,www.everprep.com,0.33,2023,http://www.linkedin.com/company/everprep,,0.33M,https://everprep.com
Exiq.io,www.exiq.io,0.33,2020,http://www.linkedin.com/company/exiq-io,,0.33M,https://exiq.io
Exonnav,www.exonnav.com,0.42,2020,http://www.linkedin.com/company/exonnav,,0.42M,https://exonnav.com
Exovolar,www.exovolar.com,0.25,2016,http://www.linkedin.com/company/exovolar,,0.25M,https://exovolar.com
Expect.fit (Educational and Training Service...,www.expect.fit,0.31,2019,http://www.linkedin.com/company/expect-fit,,0.31M,https://expect.fit
Extended Longevity,www.extendedlongevity.com,1,2019,http://www.linkedin.com/company/extended-longevity,,1M,https://extendedlongevity.com
Faible,www.faible.ai,0.42,2018,http://www.linkedin.com/company/faible,,0.42M,https://faible.ai
Fairframe.io,www.fairframe.io,0.33,2022,http://www.linkedin.com/company/fairframe-io,,0.33M,https://fairframe.io
Fanaply,www.fanaply.com,0.33,2017,http://www.linkedin.com/company/fanaply,,0.33M,https://fanaply.com
Fanara,www.fanara.co,1,2019,http://www.linkedin.com/company/fanara,,1M,https://fanara.co
Fanaticusx,www.fanaticusxr.com,0.33,2018,http://www.linkedin.com/company/fanaticusx,,0.33M,https://fanaticusxr.com
Fanera,www.fanera.co,0.33,2018,http://www.linkedin.com/company/fanera,,0.33M,https://fanera.co
Golfare Entertainment,www.golfare.co,1,2016,http://www.linkedin.com/company/golfare,,1M,https://golfare.co
Thefangage,www.thefangage.com,0.28,2018,http://www.linkedin.com/company/thefangage,,0.28M,https://thefangage.com
